pid,A,Y,X,W,Z
6586,0.0,-1.4846,-0.5664,-2.9337,-1.8104
6587,0.0,-3.6276,0.8162,-2.499,-0.3905
6588,1.0,0.7231,-0.1047,0.3551,0.5033
6589,1.0,0.8678,0.5691,-0.1012,1.7938
6590,1.0,0.8918,-0.4645,-0.0179,-1.6459
6591,1.0,2.0586,0.6169,0.2362,-0.1358
6592,0.0,-0.8011,-0.9624,-0.3794,0.2639
6593,0.0,-1.1469,-0.3736,-1.1093,0.4035
6594,0.0,-2.4352,-1.5197,0.303,-2.8038
6595,1.0,0.413,0.7882,1.7433,-0.3958
6596,0.0,0.0146,-0.3909,1.833,-0.1784
6597,1.0,-0.5732,0.5484,1.8453,1.2899
6598,0.0,0.2517,1.0611,-0.7048,0.8668
6599,0.0,-0.8078,1.1718,-2.7236,-1.1319
6600,0.0,-0.7154,-0.4069,0.6437,1.1474
6601,0.0,0.7625,-0.0591,-1.0985,0.622
6602,0.0,0.784,0.1845,-0.7893,0.9537
6603,1.0,3.5625,-0.8137,1.9539,4.3845
6604,1.0,1.8429,0.9236,-0.1107,-0.7251
6605,1.0,1.6957,0.3911,0.7018,0.1053
6606,0.0,-0.0162,0.8772,-3.0893,0.227
6607,0.0,-1.3169,-0.3932,-1.6563,-0.95
6608,0.0,-1.9766,-1.6885,0.718,-1.2759
6609,1.0,0.3292,-1.616,-0.8402,-0.2419
6610,1.0,1.4473,-0.0316,2.7822,-1.6274
6611,1.0,0.8059,1.1574,-1.4076,-0.441
6612,1.0,1.9207,0.6495,-0.2702,0.7585
6613,0.0,-1.3364,-0.1977,-3.258,-1.7416
6614,0.0,-1.0624,-0.572,-1.3655,-0.9869
6615,1.0,1.1735,-0.1825,-1.683,-0.8705
6616,1.0,-0.3815,-1.7865,2.1982,0.5049
6617,1.0,0.6885,-2.1248,2.1397,0.3144
6618,1.0,0.033,0.6128,0.5471,-1.0519
6619,1.0,0.2313,0.0097,-1.8828,1.2381
6620,1.0,2.0789,0.7546,0.9144,0.8657
6621,1.0,4.4965,0.5921,0.919,0.6566
6622,1.0,3.3152,-2.6484,1.7413,4.241
6623,0.0,-2.9506,-0.238,-2.3497,-2.1251
6624,0.0,-0.088,0.7063,0.0369,0.9352
6625,1.0,-0.8169,-0.432,-1.7705,-2.4008
6626,1.0,0.9479,1.4682,-2.5268,-1.5359
6627,0.0,1.7846,0.4513,-0.4235,-0.8653
6628,0.0,-2.1874,-0.9457,-2.8582,-2.1864
6629,1.0,2.312,0.6031,-0.8934,2.29
6630,1.0,1.3019,0.5311,-0.6435,-0.7419
6631,0.0,0.0189,-1.3791,-1.4874,0.8474
6632,0.0,2.3286,0.9208,-0.9637,2.5251
6633,0.0,-2.908,-0.9554,-2.3285,-3.7544
6634,0.0,-2.3635,-0.786,-0.3064,1.0487
6635,1.0,1.9459,0.3901,1.8376,1.063
6636,0.0,-1.911,-0.3887,-0.1255,0.6412
6637,1.0,3.7775,0.6488,1.5951,3.8539
6638,1.0,-0.124,-0.0657,1.0938,1.2485
6639,0.0,0.3628,0.8587,-1.2464,-1.6987
6640,0.0,-1.2555,-0.2681,0.4492,0.1889
6641,1.0,2.575,-1.1684,2.289,-0.0785
6642,0.0,2.2908,0.6533,-0.8782,0.3182
6643,1.0,5.1855,-0.0218,2.8823,3.4989
6644,1.0,0.3725,-0.0837,-1.6238,-0.6392
6645,0.0,-1.3137,0.0363,-2.0224,0.3783
6646,1.0,-0.9446,-1.1564,1.4516,0.9064
6647,0.0,-1.9134,-1.2925,-0.2051,-1.4325
6648,0.0,-1.3375,0.551,-1.1862,1.4435
6649,1.0,-1.1299,0.446,-2.3405,-1.8441
6650,0.0,-3.394,0.0018,-3.4697,-0.0581
6651,1.0,1.6524,-1.8283,-2.2033,-0.2276
6652,1.0,1.8564,1.2486,-0.0758,-0.4824
6653,1.0,2.8704,0.7943,2.0855,1.6514
6654,1.0,2.1042,-0.8041,1.8798,2.9392
6655,0.0,0.3391,-0.9827,0.6615,1.4536
6656,0.0,1.9102,0.2991,0.1964,0.1789
6657,0.0,-2.8048,-2.1896,0.1166,0.2678
6658,0.0,-0.1206,-0.8764,1.9526,-0.1093
6659,1.0,2.7135,1.6575,-1.032,-1.9346
6660,1.0,1.4202,1.4115,-2.0885,-0.3675
6661,0.0,-0.5029,-0.7185,-0.2704,0.5786
6662,0.0,0.1423,-1.7038,-1.0172,-0.213
6663,1.0,1.6967,1.6311,0.1908,0.082
6664,1.0,2.416,0.1993,3.0814,2.481
6665,1.0,1.9991,0.1589,1.6235,-0.0747
6666,1.0,-0.6428,-1.1248,-1.3313,0.0628
6667,0.0,1.8391,0.5719,1.3065,0.2051
6668,1.0,-0.697,-0.841,1.083,0.1371
6669,0.0,0.5981,-1.2381,2.0657,3.0853
6670,1.0,1.1338,1.031,-0.5502,-1.6599
6671,1.0,0.6914,-0.141,0.0801,0.5708
6672,1.0,2.4368,0.8424,1.145,-0.4682
6673,0.0,-2.4266,-0.8151,-1.6824,0.0295
6674,1.0,1.8801,1.046,1.7381,0.6942
6675,1.0,0.477,0.0964,1.2766,1.739
6676,1.0,0.5063,-1.3033,0.6271,1.4792
6677,0.0,-1.3205,0.2196,-3.2627,-1.9521
6678,1.0,0.481,-1.2742,0.1451,1.3728
6679,0.0,-1.9539,-1.5884,-0.7185,-0.7997
6680,0.0,1.542,-0.911,0.6915,2.2835
6681,0.0,-3.0408,-0.1382,-2.6202,-3.0791
6682,1.0,3.8504,-0.842,1.2367,1.2638
6683,0.0,-2.8164,-0.0385,0.1462,-1.7425
6684,1.0,1.7956,-1.1441,-0.1399,-0.143
6685,0.0,0.4691,-0.9467,1.6295,-1.0377
6686,0.0,0.0119,0.9564,1.9294,-0.2635
6687,0.0,-0.9748,-0.5857,-1.3118,-1.2694
6688,1.0,2.1808,-0.0542,0.5156,-0.6785
6689,1.0,3.0175,1.1575,0.7062,-0.9094
6690,1.0,2.4437,0.8464,0.2889,0.2277
6691,1.0,4.174,1.1282,1.0162,3.1261
6692,0.0,0.9072,1.8592,-3.2313,-1.8778
6693,1.0,1.0865,-0.4742,-1.4115,-2.3489
6694,1.0,2.2396,0.4937,0.8894,0.804
6695,0.0,-0.9242,0.6872,-1.3609,0.1479
6696,1.0,-0.0366,-1.521,-0.5744,1.1344
6697,1.0,1.1925,0.9225,0.4815,0.7422
6698,0.0,0.3062,0.648,-0.1921,0.2414
6699,0.0,0.2562,0.111,-0.7894,-1.7068
6700,1.0,1.8221,0.1743,0.9107,0.9253
6701,0.0,-1.5198,0.0905,-0.9346,-0.5092
6702,0.0,0.0834,-0.4029,-0.0727,-0.0191
6703,0.0,0.1419,-0.2329,0.4112,-0.945
6704,0.0,-2.9284,-0.3585,-1.6616,-1.6024
6705,0.0,0.4595,0.7891,-1.0688,-0.9481
6706,0.0,-0.6709,-0.4778,-1.5888,-1.5006
6707,0.0,3.4396,1.0684,1.5122,1.165
6708,0.0,-3.3673,-0.8648,-1.8669,-1.2644
6709,0.0,1.0329,-0.8678,-0.4931,0.595
6710,0.0,-0.9405,-0.372,1.9536,-1.6687
6711,0.0,-2.525,-1.1574,-1.5704,-1.2106
6712,1.0,-0.054,-0.5239,-1.702,-0.8712
6713,0.0,-2.0253,-0.4543,-0.5228,-0.5826
6714,0.0,0.7652,1.242,2.6442,-1.0645
6715,0.0,0.1672,-0.1801,-0.3094,-1.3058
6716,0.0,-0.488,-0.0509,0.3857,-0.2133
6717,0.0,2.1962,1.1066,2.9811,2.9026
6718,0.0,-1.89,-1.8153,1.1865,-0.2186
6719,0.0,-2.1981,-1.97,-1.3459,-2.6711
6720,1.0,2.0474,-0.5572,1.805,0.8949
6721,1.0,-1.147,-0.8963,-0.698,0.4302
6722,1.0,4.8235,0.385,2.817,2.5528
6723,0.0,-3.1889,-0.9794,-2.8872,-2.9723
6724,1.0,0.3125,-0.6591,-0.1951,0.3523
6725,0.0,-1.2583,-0.1902,-0.1345,-2.0258
6726,0.0,1.5918,-0.7169,0.9058,0.2586
6727,1.0,3.7241,2.2899,1.9571,2.7473
6728,1.0,3.1408,1.2394,-0.0369,1.0042
6729,0.0,0.3814,1.2336,-1.4305,-1.2101
6730,0.0,1.5846,-0.5122,1.8857,2.3409
6731,1.0,1.6612,0.5896,0.5613,-0.0157
6732,0.0,3.4834,0.3787,-0.9514,1.3174
6733,0.0,-1.5703,-2.0317,0.5442,0.2174
6734,0.0,-0.5918,-1.6277,3.0677,2.2721
6735,1.0,2.5174,0.7127,2.4018,1.3747
6736,0.0,1.4269,0.5042,-2.4841,1.0083
6737,1.0,6.1648,2.9756,1.4114,1.3367
6738,1.0,2.0998,-0.4804,1.0202,1.9017
6739,1.0,-0.2007,-2.018,2.8289,2.09
6740,0.0,0.9482,0.0913,0.6263,-1.9976
6741,1.0,5.3234,0.2118,2.1102,1.405
6742,0.0,1.2821,0.6308,1.3202,2.0758
6743,0.0,-1.2268,0.2521,0.283,-0.8478
6744,1.0,0.7252,-0.5908,0.5934,1.9496
6745,0.0,-0.0434,-0.9752,-0.3261,0.2967
6746,1.0,5.1201,0.4125,2.967,1.223
6747,0.0,0.2515,0.0719,1.2573,-0.0963
6748,0.0,-1.556,-0.1883,-0.5826,0.3184
6749,1.0,0.4596,0.0755,0.3276,0.5738
6750,1.0,2.9361,-0.0995,1.5923,1.9623
6751,1.0,2.9067,0.7092,3.2642,2.3036
6752,1.0,2.6534,1.6173,1.0862,0.4949
6753,1.0,1.3699,-0.711,1.6011,2.9268
6754,0.0,2.1978,0.9476,0.508,0.207
6755,0.0,-3.1013,-1.3168,-1.3815,-2.0677
6756,0.0,-3.3734,-0.1221,0.4364,-2.289
6757,0.0,0.9489,-1.0915,-1.1322,-1.8354
6758,1.0,3.2268,-0.2743,-0.3607,-0.2598
6759,1.0,-0.1121,0.3762,-0.1528,-1.7366
6760,0.0,-0.7057,-0.0222,-1.827,0.0494
6761,1.0,0.2476,0.6386,-1.7814,1.1186
6762,0.0,-0.1723,0.8898,2.2387,1.251
6763,1.0,5.9174,1.0165,1.5819,1.2428
6764,0.0,-0.462,-2.3315,0.3433,-0.5721
6765,0.0,0.2076,-0.7007,1.0129,0.0928
6766,1.0,2.9558,1.9268,-1.7208,-2.2824
6767,0.0,-1.7292,-0.1157,-1.5776,-0.3572
6768,0.0,0.7584,-0.2791,1.7681,1.5023
6769,0.0,1.1702,0.5995,-0.3243,2.0421
6770,0.0,-1.9396,-0.8168,-1.3734,0.6892
6771,1.0,1.0671,-0.2639,0.3214,0.3694
6772,1.0,1.6878,-1.5922,1.3841,2.4351
6773,0.0,-0.8273,-0.6135,0.6506,-1.3085
6774,1.0,2.0483,0.2605,0.4566,-0.5847
6775,0.0,0.03,0.9577,-1.2817,-2.838
6776,0.0,-0.708,-1.0988,-1.0182,1.3421
6777,1.0,1.9679,-0.0949,-0.4339,-0.2195
6778,0.0,0.0482,0.7917,0.6558,0.4032
6779,1.0,1.1907,0.1472,-0.5365,0.0465
6780,0.0,1.0323,-0.3632,1.3025,0.9238
6781,1.0,-0.7648,0.0435,-0.547,-1.2791
6782,1.0,6.0177,1.1336,4.7005,2.7308
6783,1.0,1.8826,-0.8686,1.3,2.8743
6784,0.0,1.171,-1.1838,-0.2048,-0.0774
6785,0.0,-0.0352,0.538,0.5993,-1.4003
6786,0.0,-0.661,0.5024,-0.6374,-1.4311
6787,0.0,-3.5074,-0.8473,-1.99,-1.8899
6788,1.0,1.6221,1.7731,-0.4622,0.4828
6789,1.0,2.2517,-0.9698,1.8226,3.0613
6790,0.0,0.1311,-0.656,-0.2879,1.1233
6791,0.0,-1.5197,-1.1,1.1191,-0.783
6792,0.0,1.4337,-0.0741,-1.0085,1.2901
6793,0.0,-2.9202,0.4857,-2.1126,-1.133
6794,0.0,-1.4625,-1.7176,0.2916,1.3342
6795,0.0,2.1724,0.158,2.3389,2.5868
6796,0.0,1.4729,1.2238,0.906,-1.6335
6797,1.0,3.5516,0.1404,1.7824,1.2261
6798,0.0,-2.5,-0.5673,-4.0418,-2.5774
6799,0.0,0.1873,-0.616,1.7796,0.1338
6800,1.0,2.1313,1.2728,-1.1121,0.8143
6801,0.0,-0.8502,0.6498,-1.4009,-0.1426
6802,1.0,2.4882,-0.3721,2.096,2.982
6803,0.0,-1.204,0.3577,-0.9435,-2.4951
6804,0.0,-4.9913,-1.1887,-4.0293,-2.2773
6805,0.0,-0.3348,0.0755,-0.4797,1.7914
6806,1.0,-0.5513,0.1169,2.0973,-1.1068
6807,0.0,-4.0218,-1.9939,-2.3791,-0.8065
6808,0.0,-2.8887,-0.7198,0.6354,0.451
6809,0.0,0.3885,-0.3123,0.6982,-0.3698
6810,0.0,-1.1069,-0.804,-2.1331,-1.0677
6811,0.0,-2.9921,-0.3761,-1.5982,-0.2105
6812,0.0,0.3752,1.9552,-0.1057,0.9085
6813,0.0,-0.8633,1.0118,-2.2289,0.6753
6814,1.0,3.7968,0.2952,2.021,0.3272
6815,1.0,3.1113,0.6216,1.168,1.5977
6816,0.0,-3.0701,-0.4462,-2.4054,-2.2067
6817,1.0,1.2443,-2.0072,1.6661,0.9005
6818,0.0,-0.9346,-0.1871,0.9934,0.3695
6819,0.0,-2.5271,0.679,-3.5826,-2.2816
6820,0.0,-0.7871,0.1059,0.9666,-2.6191
6821,0.0,-0.5823,0.1603,-1.6401,-0.524
6822,0.0,-0.7051,1.0327,-0.3121,-0.1403
6823,0.0,2.4723,-2.5672,4.1093,3.1197
6824,1.0,0.1385,-0.1328,-1.9384,-2.2559
6825,1.0,1.5282,1.0547,-1.0336,0.8402
6826,0.0,0.6418,-0.2257,-1.2043,0.3393
6827,0.0,-1.7739,-2.4247,2.0492,2.1212
6828,1.0,2.6305,-0.2343,3.102,3.2599
6829,1.0,0.6983,0.9442,-0.1735,0.6009
6830,1.0,2.7121,0.1939,1.5747,2.5149
6831,1.0,1.4041,1.3515,-0.3572,0.0355
6832,1.0,1.2951,0.8577,-2.1339,-1.7856
6833,1.0,4.8596,1.038,2.3414,4.2343
6834,1.0,0.2855,-1.4337,0.6054,-0.6368
6835,1.0,-0.4344,-0.6496,0.0661,0.7942
6836,1.0,3.2732,0.6814,3.1362,0.5904
6837,1.0,0.5368,-0.9068,0.7455,0.8121
6838,0.0,-3.742,-1.7995,-1.7699,0.2947
6839,1.0,2.0309,-0.2016,0.7242,0.6217
6840,1.0,-1.932,0.2749,0.0272,-1.3756
6841,0.0,-0.9407,0.7226,0.5347,-0.3535
6842,1.0,1.3642,-1.1171,0.2774,0.8779
6843,0.0,-0.6177,0.1376,-0.5034,-1.6567
6844,1.0,1.1369,0.4037,0.2747,0.8136
6845,0.0,-2.674,-1.9872,0.6437,0.2107
6846,0.0,-2.6303,0.9152,-1.8765,-1.3767
6847,0.0,-0.5433,-0.4223,0.8456,1.4625
6848,0.0,-1.2947,0.3132,-0.7719,-0.6906
6849,1.0,-0.4823,-0.1047,-0.3645,-0.8441
6850,1.0,3.303,-0.1494,2.901,4.3811
6851,0.0,1.5803,-0.6713,0.1326,0.6763
6852,0.0,-4.4251,0.7145,-3.0914,-1.7081
6853,0.0,0.6668,0.5778,0.4725,-0.3426
6854,1.0,6.2163,1.7361,3.7388,0.1693
6855,0.0,-0.3169,0.1635,-1.6814,-1.8828
6856,0.0,-1.0561,0.4819,-0.2525,-0.4475
6857,1.0,-2.4353,0.4771,-4.0685,-1.588
6858,1.0,2.8217,1.9889,-0.9522,0.8475
6859,1.0,2.6511,0.6259,0.6217,-1.2808
6860,0.0,-2.7576,-1.5283,-1.7254,-2.8704
6861,1.0,2.2274,-0.6096,2.9826,1.9852
6862,0.0,-0.2931,0.7445,-1.8749,-2.4746
6863,1.0,1.9673,0.4243,0.5204,-0.08
6864,0.0,0.3154,-0.6248,-0.8645,0.5399
6865,0.0,-0.6581,0.5965,-0.7064,-1.1092
6866,1.0,2.0448,0.0428,0.9457,0.239
6867,1.0,3.7924,2.0279,-1.6861,1.7709
6868,0.0,-0.8264,1.2617,0.3609,-0.3417
6869,0.0,0.0788,0.5541,0.2616,0.321
6870,1.0,0.9657,-0.1415,0.5963,-0.0383
6871,0.0,-0.6183,0.4861,-0.502,-0.1727
6872,0.0,-1.3389,0.214,-0.7479,-0.9346
6873,0.0,0.0159,0.7774,-0.3728,0.1514
6874,0.0,-1.8342,1.0032,-1.4939,0.1486
6875,1.0,-2.5138,-0.0159,-1.6504,-1.7605
6876,0.0,-1.9969,-1.278,-1.688,-0.5364
6877,1.0,0.1619,-1.3997,2.5457,1.7708
6878,1.0,2.3501,-0.7277,0.8404,1.0722
6879,0.0,-0.8956,-1.603,-0.4542,-1.2077
6880,0.0,-0.7898,-0.6661,-0.7787,-0.7689
6881,1.0,-2.6285,-0.9421,-1.9268,-2.4818
6882,1.0,-0.7877,1.8238,-2.5333,-1.3076
6883,0.0,-2.008,0.0697,-2.1414,-1.8663
6884,1.0,3.0184,0.1585,1.641,1.7536
6885,0.0,-1.0829,-1.32,-1.1391,0.581
6886,0.0,0.9939,0.6317,-0.4536,-1.2703
6887,0.0,-2.341,0.9565,-2.0385,-0.7269
6888,1.0,0.7361,-0.0494,-0.1835,0.3014
6889,1.0,0.9185,-0.1356,-1.4533,0.2755
6890,0.0,1.0405,-0.6658,1.4639,1.2023
6891,1.0,0.2984,-0.0083,-1.8944,-0.8384
6892,0.0,-0.144,-1.5453,0.35,0.306
6893,0.0,2.0028,0.2121,0.895,0.9309
6894,1.0,0.7388,-0.8176,1.431,1.0944
6895,0.0,1.548,-0.3562,2.0914,1.6642
6896,0.0,1.002,0.9073,0.1687,-1.197
6897,0.0,-0.6399,0.9432,-2.2353,-1.1312
6898,0.0,2.6367,1.5992,1.0594,1.4956
6899,0.0,1.4234,1.5709,-1.1681,1.1268
6900,1.0,1.6985,0.8212,0.1895,2.1665
6901,0.0,-2.4542,-1.7319,-0.271,-0.5619
6902,1.0,1.5672,1.7696,-0.9991,0.202
6903,0.0,-2.4015,-1.1253,-0.6977,-1.0155
6904,1.0,1.6282,0.1395,0.9386,0.9069
6905,0.0,-1.4068,0.2201,-0.2767,1.4479
6906,0.0,-1.7053,-0.438,1.3652,-0.7746
6907,0.0,0.6718,0.7008,0.6352,-0.0553
6908,1.0,4.7006,1.2462,1.5502,1.3037
6909,0.0,3.475,-1.2653,0.9208,1.4041
6910,0.0,-0.4783,-1.6254,1.4288,-0.1148
6911,1.0,3.0357,-1.3732,2.5769,3.9903
6912,1.0,5.1482,1.7199,3.1373,1.6788
6913,1.0,3.8672,-0.188,-0.0845,1.6355
6914,0.0,-0.1234,-2.1908,-0.4923,2.5075
6915,1.0,-0.434,-0.8024,-1.676,-2.3781
6916,1.0,1.4511,-1.9137,2.7202,1.3833
6917,1.0,-2.2028,-1.1556,-0.5912,-2.0113
6918,0.0,0.5757,0.0476,0.326,-0.1641
6919,0.0,-2.6642,-2.2324,1.0265,1.4688
6920,1.0,4.0403,0.4201,4.4072,3.5628
6921,0.0,-0.634,-0.4121,-2.2536,-1.8979
6922,0.0,-2.1006,0.505,-0.5472,-2.8357
6923,1.0,1.7325,0.0691,0.7965,-0.5596
6924,1.0,3.1861,0.1932,3.1174,0.0102
6925,1.0,1.1835,-1.3891,2.0966,-1.2428
6926,0.0,-4.5345,-0.0725,-0.5339,-0.3701
6927,1.0,0.8208,-0.3165,-1.6198,1.8243
6928,0.0,1.918,-0.0718,-1.1745,-1.8708
6929,1.0,-0.8457,1.0438,-0.9451,1.4003
6930,0.0,-1.6539,0.5531,0.0287,-1.9504
6931,1.0,0.6429,-0.0112,-0.4166,-0.1731
6932,0.0,-0.0434,0.6858,-0.5299,0.5561
6933,0.0,-1.3568,0.7486,-1.6973,-1.8161
6934,0.0,-3.8401,-1.8653,-0.8318,-0.7746
6935,0.0,0.543,1.275,1.5155,1.6266
6936,1.0,4.1261,-0.3481,0.6049,2.0797
6937,0.0,1.0725,-0.9622,1.1306,3.3259
6938,1.0,2.6025,0.7801,1.4712,1.046
6939,0.0,0.7064,0.2295,0.9279,0.0949
6940,0.0,-2.0019,0.6068,-1.801,-2.302
6941,0.0,-1.5359,-0.4309,-1.3892,-1.9842
6942,1.0,-0.8585,0.5659,-0.4091,-2.1952
6943,1.0,1.2578,-0.3106,0.8788,0.6164
6944,1.0,2.0446,1.4815,0.6935,-0.9916
6945,1.0,0.2674,1.2475,-2.7758,-1.3698
6946,1.0,4.7296,1.649,-0.2568,1.8696
6947,1.0,2.001,0.3794,0.6215,1.113
6948,0.0,2.896,1.2838,0.7122,0.1144
6949,0.0,-1.5061,-0.8547,-1.5701,-0.0431
6950,0.0,-3.317,-1.6262,-2.8932,-2.2352
6951,1.0,1.6516,0.6283,0.4286,0.909
6952,1.0,0.9494,0.2062,2.4071,0.334
6953,0.0,-1.6832,-0.151,-1.7103,-0.6352
6954,1.0,-1.4959,1.6835,-3.4763,-2.053
6955,1.0,1.9958,-1.0629,2.1753,0.1783
6956,0.0,-1.2436,-0.2532,-3.1652,-1.6827
6957,0.0,-0.0568,-0.6234,1.2821,0.5866
6958,1.0,2.2736,-0.8501,1.045,0.9544
6959,0.0,-1.7188,-0.1612,2.4234,-1.8585
6960,1.0,2.8275,1.5069,0.7759,1.3714
6961,0.0,-0.609,0.579,0.0876,-0.5416
6962,0.0,-1.5351,-1.536,-2.1375,-1.7481
6963,0.0,1.1315,0.878,-1.6365,-1.8804
6964,0.0,1.0796,0.5679,1.386,0.1316
6965,1.0,0.5002,0.084,2.3956,-0.2484
6966,1.0,0.4893,-2.4728,1.7193,-0.0126
6967,1.0,1.1302,-0.8407,-0.6414,0.4776
6968,1.0,3.8791,0.7069,1.208,3.2265
6969,0.0,-0.1985,0.2525,0.8987,1.3961
6970,1.0,2.293,-0.013,-1.0949,0.7468
6971,1.0,2.3661,1.5693,-0.7384,1.4353
6972,1.0,0.6008,-1.4619,-0.3359,-2.0823
6973,0.0,0.3638,-0.4943,-1.3783,-0.3702
6974,0.0,-0.1572,0.3843,0.6912,-0.5431
6975,0.0,-0.8663,-0.9655,1.4206,-0.7232
6976,0.0,-0.95,-0.5348,-0.5142,-0.9351
6977,1.0,2.5148,0.5397,1.6448,-1.0921
6978,0.0,-3.0228,0.9647,-2.8243,-4.3366
6979,1.0,1.8036,-0.5709,2.6417,1.3308
6980,0.0,0.4257,-0.3185,0.0822,-1.5009
6981,0.0,1.3967,0.3543,-1.0567,2.438
6982,0.0,0.5885,-0.0458,-1.0062,-1.9865
6983,1.0,3.2857,0.7053,1.1382,1.6009
6984,0.0,-0.7887,-1.6392,1.0539,0.5931
6985,0.0,-0.5894,-1.319,-0.0517,-0.6198
6986,1.0,0.0394,1.6428,-0.3683,0.3094
6987,1.0,1.778,-0.0758,1.4536,0.784
6988,1.0,2.593,0.582,-2.4379,0.2569
6989,1.0,1.1284,0.1273,-0.3805,1.4681
6990,1.0,3.6904,0.0821,0.8208,-0.0151
6991,1.0,0.9039,0.3704,-0.4117,0.7867
6992,0.0,0.8089,1.0597,0.3505,-1.1159
6993,0.0,-0.9493,1.2449,-0.4989,-0.3018
6994,0.0,-1.1755,-0.3407,0.9015,0.4901
6995,1.0,2.1707,0.6365,-1.2437,-0.7739
6996,0.0,2.096,0.7321,0.634,2.0279
6997,0.0,-0.5755,0.0809,-1.2711,-1.229
6998,1.0,-0.2083,1.3282,-0.6491,-0.0729
6999,1.0,2.9206,2.0217,-1.3925,1.9213
7000,0.0,2.7399,1.2137,-1.3863,1.4953
7001,1.0,-0.4458,0.737,-1.9793,-3.4022
7002,1.0,2.7974,0.1592,0.0251,-1.175
7003,0.0,-0.0902,0.633,-0.5063,0.1746
7004,1.0,3.1926,0.018,0.6514,-0.0352
7005,1.0,0.7761,-1.6234,1.7604,0.6855
7006,1.0,0.4702,-1.5736,0.1941,0.8331
7007,0.0,0.7595,-0.5391,0.6384,-1.5571
7008,1.0,-0.7433,-0.4532,-0.4768,-0.9698
7009,1.0,1.9972,0.3977,1.1738,1.0218
7010,0.0,-0.168,0.0676,-1.1101,0.543
7011,1.0,1.4407,-1.0132,1.1185,2.1023
7012,1.0,-0.0764,-0.2797,-2.2154,-0.297
7013,0.0,-2.5154,0.2679,-4.3683,-0.1092
7014,1.0,1.1623,0.5259,1.5108,-0.1138
7015,0.0,-0.657,-0.0664,0.1667,0.1137
7016,1.0,1.5462,-0.2679,-0.2533,0.0155
7017,0.0,0.5641,-0.2595,1.3215,1.1228
7018,0.0,-3.4328,0.0506,-1.7926,-1.1563
7019,1.0,0.6228,0.4006,0.8608,2.0515
7020,0.0,-2.0994,-0.1517,-2.8019,-2.6919
7021,0.0,-1.627,0.197,-0.9736,-0.5463
7022,1.0,0.4614,1.6141,0.0576,-2.38
7023,1.0,2.5658,-0.7712,1.1848,1.2219
7024,0.0,0.094,-0.7802,-0.8236,0.6561
7025,0.0,-0.3584,-0.6345,0.0663,-0.1587
7026,0.0,-1.3667,-0.0224,-0.4013,-0.567
7027,1.0,3.1964,1.5579,1.6108,0.6484
7028,1.0,0.8774,-0.0629,0.0786,0.2778
7029,1.0,2.8544,-0.053,0.0499,0.2041
7030,0.0,0.3073,-0.4579,-0.7205,0.7715
7031,1.0,1.1796,-2.0586,1.3828,-1.4996
7032,0.0,0.9904,-1.6963,-0.2172,-0.2253
7033,1.0,0.7911,0.4956,1.3976,-0.7121
7034,0.0,-2.6791,-0.9884,-1.5833,-1.5671
7035,1.0,1.6494,1.1806,-0.1246,-1.2078
7036,0.0,-0.7634,0.15,0.3599,-0.9047
7037,1.0,0.8931,0.0651,0.6337,-0.2482
7038,0.0,1.1603,-0.0454,0.1768,0.614
7039,0.0,-0.3344,-0.656,0.3516,1.5331
7040,0.0,0.6526,1.2183,0.4831,-0.1474
7041,1.0,1.4936,1.4799,-0.9997,-2.8538
7042,0.0,-0.0812,0.0561,-2.7778,-2.7399
7043,1.0,2.2758,1.3564,0.6618,0.7722
7044,0.0,1.7253,1.3759,2.3574,1.2632
7045,0.0,0.4223,1.3168,1.1568,0.1157
7046,1.0,2.6737,1.6128,1.3063,0.1646
7047,0.0,-0.7793,-0.0313,-0.286,-1.4753
7048,0.0,1.0738,-0.0003,0.6422,-0.6686
7049,1.0,1.9011,0.2509,0.0873,1.7428
7050,1.0,2.2488,0.5098,0.6654,-0.1924
7051,0.0,0.6904,0.9328,2.5714,2.4462
7052,0.0,-3.3128,-0.3325,-1.2155,-0.3587
7053,0.0,-0.0574,0.7264,-2.7743,-2.5821
7054,1.0,2.7607,-1.3392,-1.7493,0.5741
7055,0.0,1.1266,0.8123,-1.3788,-0.4962
7056,0.0,-1.0166,-1.2478,0.2684,1.2453
7057,0.0,-1.1994,-0.2717,-0.8795,-0.7756
7058,0.0,2.8336,2.1955,-0.293,1.018
7059,1.0,3.4983,1.56,1.4988,-0.3026
7060,0.0,2.3008,1.1342,0.3962,-0.3554
7061,1.0,2.7896,1.6262,1.4016,-0.8288
7062,1.0,3.2918,2.0472,0.9413,1.5333
7063,0.0,-2.7701,-0.1081,-2.0638,-2.2901
7064,0.0,0.4356,-1.0024,2.1405,2.4337
7065,1.0,1.468,0.5642,0.7653,-0.8566
7066,0.0,-0.8023,0.0666,-2.5365,-1.9604
7067,1.0,1.4117,0.1306,-0.3494,-0.7979
7068,0.0,0.9956,1.3025,1.1313,0.8106
7069,1.0,1.3017,0.3048,0.4236,-0.1659
7070,1.0,0.6149,0.1066,-1.1058,0.0113
7071,1.0,1.9927,0.3206,1.2318,1.3933
7072,0.0,1.6175,-0.1048,0.6261,0.9749
7073,0.0,1.6989,1.0317,1.0852,1.6441
7074,0.0,-0.3034,-0.6531,0.8812,0.9257
7075,1.0,2.4853,0.5959,1.308,-0.0152
7076,0.0,0.3012,1.0882,1.6526,0.2748
7077,0.0,-1.1648,-0.8165,-0.3789,0.1846
